name,need
Distribution Selection,Probability Distributions
Probability Distributions,Real Summation
Probability Distributions,Probability Outcomes
Real Summation,Natural Summation
Real Summation,Real Numbers
Probability Outcomes,Probability
Probability Outcomes,Cardinality
Natural Summation,Arithmetic
Natural Summation,Direct Products
Real Numbers,Integer Numbers
Cardinality,Natural Numbers
Arithmetic,Natural Numbers
Arithmetic,Operations
Direct Products,Natural Numbers
Integer Numbers,Solving Equations
Natural Numbers,Functions
Operations,Functions
Solving Equations,Arithmetic
Solving Equations,Equations
Functions,Relations
Equations,Objects
Relations,Ordered Pairs
Ordered Pairs,Sets
Sets,Objects
