name,need
Partial Derivatives,Differentiability
Partial Derivatives,N-Dimensional Space
Differentiability,Real Functions
N-Dimensional Space,Real Numbers
N-Dimensional Space,Space
Real Functions,Intervals
Real Numbers,Rational Numbers
Intervals,Real Numbers
Rational Numbers,Integer Numbers
Integer Numbers,Zero
Zero,Equation Solutions
Zero,Natural Numbers
Equation Solutions,Equations
Natural Numbers,Empty Set
Natural Numbers,Set Intersections
Natural Numbers,Set Unions
Equations,Identity
Empty Set,Set Specification
Set Intersections,Set Specification
Set Unions,Set Specification
Identity,Objects
Set Specification,Sentences
Set Specification,Set Inclusion
Sentences,Sets
Set Inclusion,Set Equality
Sets,Objects
Set Equality,Identity
Set Equality,Sets
